id,name,type,level,rarity,vendor_value
10927,Healing Embroidered Pants,Armor,15,Fine,28
10928,Student Shoes,Armor,35,Masterwork,68
10929,Student Shoes,Armor,25,Fine,27
10930,Honed Student Shoes,Armor,30,Fine,31
10931,Strong Student Shoes,Armor,35,Masterwork,68
10932,Strong Student Shoes,Armor,30,Fine,31
10933,Hearty Student Shoes,Armor,30,Fine,31
10934,Honed Student Shoes,Armor,35,Masterwork,68
10936,Strong Student Coat,Armor,30,Fine,47
10937,Student Coat,Armor,25,Fine,41
10938,Honed Student Coat,Armor,30,Fine,47
10939,Strong Student Coat,Armor,35,Masterwork,102
10940,Hearty Student Coat,Armor,30,Fine,47
10941,Honed Student Coat,Armor,35,Masterwork,102
10942,Student Gloves,Armor,35,Masterwork,62
10943,Strong Student Gloves,Armor,30,Fine,28
10944,Student Gloves,Armor,25,Fine,25
10945,Honed Student Gloves,Armor,30,Fine,28
10946,Strong Student Gloves,Armor,35,Masterwork,62
10947,Hearty Student Gloves,Armor,30,Fine,28
10948,Honed Student Gloves,Armor,35,Masterwork,62
10949,Student Leggings,Armor,35,Masterwork,96
10950,Strong Student Leggings,Armor,30,Fine,44
10951,Student Leggings,Armor,25,Fine,38
10952,Honed Student Leggings,Armor,30,Fine,44
10953,Strong Student Leggings,Armor,35,Masterwork,96
10954,Hearty Student Leggings,Armor,30,Fine,44
10955,Honed Student Leggings,Armor,35,Masterwork,96
10956,Strong Acolyte Boots,Armor,50,Masterwork,52
10957,Hearty Acolyte Boots,Armor,50,Masterwork,52
10958,Honed Acolyte Boots,Armor,45,Fine,41
10959,Acolyte Boots,Armor,40,Fine,38
10960,Ravaging Acolyte Boots,Armor,40,Fine,38
10961,Honed Acolyte Boots,Armor,50,Masterwork,52
10962,Acolyte Boots,Armor,50,Masterwork,52
10963,Ravaging Acolyte Boots,Armor,50,Masterwork,52
10964,Strong Acolyte Boots,Armor,45,Fine,41
10965,Hearty Acolyte Boots,Armor,45,Fine,41
10966,Vigorous Acolyte Boots,Armor,40,Fine,38
10967,Vigorous Acolyte Boots,Armor,50,Masterwork,52
10968,Strong Acolyte Coat,Armor,50,Masterwork,52
10969,Hearty Acolyte Coat,Armor,50,Masterwork,52
10970,Honed Acolyte Coat,Armor,45,Fine,62
10971,Acolyte Coat,Armor,40,Fine,57
10972,Ravaging Acolyte Coat,Armor,40,Fine,57
10973,Honed Acolyte Coat,Armor,50,Masterwork,52
10974,Acolyte Coat,Armor,50,Masterwork,52
10975,Ravaging Acolyte Coat,Armor,50,Masterwork,52
10976,Strong Acolyte Coat,Armor,45,Fine,62
10977,Hearty Acolyte Coat,Armor,45,Fine,62
10978,Vigorous Acolyte Coat,Armor,40,Fine,57
10979,Vigorous Acolyte Coat,Armor,50,Masterwork,52
10980,Strong Acolyte Gloves,Armor,50,Masterwork,52
10981,Hearty Acolyte Gloves,Armor,50,Masterwork,52
10982,Honed Acolyte Gloves,Armor,45,Fine,37
10983,Acolyte Gloves,Armor,40,Fine,35
10984,Ravaging Acolyte Gloves,Armor,40,Fine,35
10985,Honed Acolyte Gloves,Armor,50,Masterwork,52
10986,Acolyte Gloves,Armor,50,Masterwork,52
10987,Ravaging Acolyte Gloves,Armor,50,Masterwork,52
10988,Strong Acolyte Gloves,Armor,45,Fine,37
10989,Hearty Acolyte Gloves,Armor,45,Fine,37
10990,Vigorous Acolyte Gloves,Armor,40,Fine,35
10991,Vigorous Acolyte Gloves,Armor,50,Masterwork,52
10992,Strong Acolyte Pants,Armor,50,Masterwork,52
10993,Hearty Acolyte Pants,Armor,50,Masterwork,52
10994,Honed Acolyte Pants,Armor,45,Fine,58
10995,Acolyte Pants,Armor,40,Fine,54
10996,Ravaging Acolyte Pants,Armor,40,Fine,54
10997,Honed Acolyte Pants,Armor,50,Masterwork,52
10998,Acolyte Pants,Armor,50,Masterwork,52
10999,Ravaging Acolyte Pants,Armor,50,Masterwork,52
11000,Strong Acolyte Pants,Armor,45,Fine,58
11001,Hearty Acolyte Pants,Armor,45,Fine,58
11002,Vigorous Acolyte Pants,Armor,40,Fine,54
11003,Vigorous Acolyte Pants,Armor,50,Masterwork,52
11004,Strong Acolyte Mantle,Armor,50,Masterwork,52
11005,Hearty Acolyte Mantle,Armor,50,Masterwork,52
11006,Honed Acolyte Mantle,Armor,45,Fine,46
11007,Acolyte Mantle,Armor,40,Fine,42
11008,Ravaging Acolyte Mantle,Armor,40,Fine,42
11009,Honed Acolyte Mantle,Armor,50,Masterwork,52
11010,Acolyte Mantle,Armor,50,Masterwork,52
11011,Ravaging Acolyte Mantle,Armor,50,Masterwork,52
11012,Strong Acolyte Mantle,Armor,45,Fine,46
11013,Hearty Acolyte Mantle,Armor,45,Fine,46
11014,Vigorous Acolyte Mantle,Armor,40,Fine,42
11015,Vigorous Acolyte Mantle,Armor,50,Masterwork,52
11016,Malign Embroidered Coat,Armor,10,Fine,23
11017,Malign Embroidered Coat,Armor,20,Masterwork,72
11018,Healing Embroidered Coat,Armor,20,Masterwork,72
11019,Malign Embroidered Sandals,Armor,10,Fine,15
11020,Malign Embroidered Sandals,Armor,20,Masterwork,48
11021,Healing Embroidered Sandals,Armor,20,Masterwork,48
11022,Malign Embroidered Wristguards,Armor,10,Fine,14
11023,Malign Embroidered Wristguards,Armor,20,Masterwork,44
11024,Healing Embroidered Wristguards,Armor,20,Masterwork,44
11025,Malign Embroidered Pants,Armor,10,Fine,21
11026,Malign Embroidered Pants,Armor,20,Masterwork,68
11027,Healing Embroidered Pants,Armor,20,Masterwork,68
11028,Hearty Student Shoes,Armor,35,Masterwork,68
11029,Ravaging Student Shoes,Armor,35,Masterwork,68
11030,Ravaging Student Shoes,Armor,25,Fine,27
11031,Hearty Student Coat,Armor,35,Masterwork,102
11032,Ravaging Student Coat,Armor,35,Masterwork,102
11033,Ravaging Student Coat,Armor,25,Fine,41
11034,Hearty Student Gloves,Armor,35,Masterwork,62
11035,Ravaging Student Gloves,Armor,35,Masterwork,62
11036,Ravaging Student Gloves,Armor,25,Fine,25
11037,Hearty Student Leggings,Armor,35,Masterwork,96
11038,Ravaging Student Leggings,Armor,35,Masterwork,96
11039,Ravaging Student Leggings,Armor,25,Fine,38
11040,Malign Embroidered Mask,Armor,15,Fine,25
11041,Mighty Embroidered Mask,Armor,15,Fine,25
11042,Vital Embroidered Mask,Armor,15,Fine,25
11043,Healing Embroidered Mask,Armor,15,Fine,25
11044,Precise Embroidered Mask,Armor,15,Fine,25
11045,Resilient Embroidered Mask,Armor,15,Fine,25
11046,Malign Embroidered Mask,Armor,20,Masterwork,60
11047,Healing Embroidered Mask,Armor,20,Masterwork,60
11048,Mighty Embroidered Mask,Armor,20,Masterwork,60
11049,Precise Embroidered Mask,Armor,20,Masterwork,60
11050,Resilient Embroidered Mask,Armor,20,Masterwork,60
11051,Vital Embroidered Mask,Armor,20,Masterwork,60
11052,Malign Embroidered Mantle,Armor,20,Fine,27
11053,Mighty Embroidered Mantle,Armor,20,Fine,27
11054,Vital Embroidered Mantle,Armor,20,Fine,27
11055,Healing Embroidered Mantle,Armor,20,Fine,27
11056,Precise Embroidered Mantle,Armor,20,Fine,27
11057,Resilient Embroidered Mantle,Armor,20,Fine,27
11058,Malign Embroidered Mantle,Armor,20,Masterwork,53
11059,Healing Embroidered Mantle,Armor,20,Masterwork,53
11060,Mighty Embroidered Mantle,Armor,20,Masterwork,53
11061,Precise Embroidered Mantle,Armor,20,Masterwork,53
11062,Resilient Embroidered Mantle,Armor,20,Masterwork,53
11063,Vital Embroidered Mantle,Armor,20,Masterwork,53
11064,Ravaging Student Circlet,Armor,25,Fine,34
11065,Student Circlet,Armor,25,Fine,34
11066,Vigorous Student Circlet,Armor,25,Fine,34
11067,Strong Student Circlet,Armor,30,Fine,39
11068,Honed Student Circlet,Armor,30,Fine,39
11069,Hearty Student Circlet,Armor,30,Fine,39
11070,Ravaging Student Circlet,Armor,35,Masterwork,85
11071,Student Circlet,Armor,35,Masterwork,85
11072,Vigorous Student Circlet,Armor,35,Masterwork,85
11073,Strong Student Circlet,Armor,35,Masterwork,85
11074,Honed Student Circlet,Armor,35,Masterwork,85
11075,Hearty Student Circlet,Armor,35,Masterwork,85
11076,Ravaging Student Mantle,Armor,25,Fine,30
11077,Student Mantle,Armor,25,Fine,30
11078,Vigorous Student Mantle,Armor,25,Fine,30
11079,Strong Student Mantle,Armor,30,Fine,35
11080,Honed Student Mantle,Armor,30,Fine,35
11081,Hearty Student Mantle,Armor,30,Fine,35
11082,Ravaging Student Mantle,Armor,35,Masterwork,75
11083,Student Mantle,Armor,35,Masterwork,75
11084,Vigorous Student Mantle,Armor,35,Masterwork,75
11085,Strong Student Mantle,Armor,35,Masterwork,75
11086,Honed Student Mantle,Armor,35,Masterwork,75
11087,Hearty Student Mantle,Armor,35,Masterwork,75
11088,Ravaging Acolyte Mask,Armor,40,Fine,48
11089,Vigorous Acolyte Mask,Armor,40,Fine,48
11090,Acolyte Mask,Armor,40,Fine,48
11091,Strong Acolyte Mask,Armor,45,Fine,52
11092,Honed Acolyte Mask,Armor,45,Fine,52
11093,Hearty Acolyte Mask,Armor,45,Fine,52
11094,Ravaging Acolyte Mask,Armor,50,Masterwork,52
11095,Strong Acolyte Mask,Armor,50,Masterwork,52
11096,Vigorous Acolyte Mask,Armor,50,Masterwork,52
11097,Acolyte Mask,Armor,50,Masterwork,52
11098,Honed Acolyte Mask,Armor,50,Masterwork,52
11099,Hearty Acolyte Mask,Armor,50,Masterwork,52
11100,Carrion Exalted Boots,Armor,80,Exotic,240
11101,Cleric's Exalted Boots,Armor,80,Exotic,240
11102,Exalted Boots,Armor,80,Exotic,240
11103,Berserker's Exalted Boots,Armor,80,Exotic,240
11104,Rampager's Exalted Boots,Armor,80,Exotic,240
11105,Knight's Exalted Boots,Armor,80,Exotic,240
11106,Valkyrie Exalted Boots,Armor,80,Exotic,240
11107,Carrion Feathered Boots,Armor,80,Masterwork,80
11108,Knight's Feathered Boots,Armor,80,Masterwork,80
11109,Valkyrie Feathered Boots,Armor,80,Masterwork,80
11110,Cleric's Feathered Boots,Armor,80,Masterwork,80
11111,Feathered Boots,Armor,80,Masterwork,80
11112,Berserker's Feathered Boots,Armor,75,Fine,77
11113,Cleric's Feathered Boots,Armor,75,Fine,77
11114,Valkyrie Feathered Boots,Armor,70,Fine,72
11115,Carrion Feathered Boots,Armor,70,Fine,72
11116,Knight's Feathered Boots,Armor,70,Fine,72
11117,Berserker's Feathered Boots,Armor,80,Masterwork,80
11118,Rampager's Feathered Boots,Armor,75,Fine,77
11120,Rampager's Feathered Boots,Armor,80,Masterwork,80
11121,Carrion Masquerade Boots,Armor,80,Rare,160
11122,Cleric's Masquerade Boots,Armor,80,Rare,160
11123,Masquerade Boots,Armor,80,Rare,160
11124,Berserker's Masquerade Boots,Armor,80,Rare,160
11125,Rampager's Masquerade Boots,Armor,80,Rare,160
11126,Knight's Masquerade Boots,Armor,80,Rare,160
11127,Valkyrie Masquerade Boots,Armor,80,Rare,160
11128,Valkyrie Winged Boots,Armor,55,Fine,57
11129,Carrion Winged Boots,Armor,55,Fine,57
11130,Knight's Winged Boots,Armor,55,Fine,57
11131,Rampager's Winged Boots,Armor,60,Fine,62
11132,Berserker's Winged Boots,Armor,60,Fine,62
11133,Cleric's Winged Boots,Armor,60,Fine,62
11134,Winged Boots,Armor,60,Fine,62
11135,Berserker's Winged Boots,Armor,65,Masterwork,67
11136,Cleric's Winged Boots,Armor,65,Masterwork,67
11137,Valkyrie Winged Boots,Armor,65,Masterwork,67
11138,Carrion Winged Boots,Armor,65,Masterwork,67
11139,Knight's Winged Boots,Armor,65,Masterwork,67
11140,Rampager's Winged Boots,Armor,65,Masterwork,67
11141,Winged Boots,Armor,65,Masterwork,67
11142,Carrion Exalted Pants,Armor,80,Exotic,240
11143,Cleric's Exalted Pants,Armor,80,Exotic,240
11144,Exalted Pants,Armor,80,Exotic,240
11145,Berserker's Exalted Pants,Armor,80,Exotic,240
11146,Rampager's Exalted Pants,Armor,80,Exotic,240
11147,Knight's Exalted Pants,Armor,80,Exotic,240
11148,Valkyrie Exalted Pants,Armor,80,Exotic,240
11149,Carrion Feathered Pants,Armor,80,Masterwork,80
11150,Knight's Feathered Pants,Armor,80,Masterwork,80
11151,Valkyrie Feathered Pants,Armor,80,Masterwork,80
11152,Cleric's Feathered Pants,Armor,80,Masterwork,80
11153,Feathered Pants,Armor,80,Masterwork,80
11154,Berserker's Feathered Pants,Armor,75,Fine,77
11155,Cleric's Feathered Pants,Armor,75,Fine,77
11156,Valkyrie Feathered Pants,Armor,70,Fine,72
11157,Carrion Feathered Pants,Armor,70,Fine,72
11158,Knight's Feathered Pants,Armor,70,Fine,72
11159,Berserker's Feathered Pants,Armor,80,Masterwork,80
11160,Rampager's Feathered Pants,Armor,75,Fine,77
11161,Feathered Pants,Armor,75,Fine,77
11162,Rampager's Feathered Pants,Armor,80,Masterwork,80
11163,Carrion Masquerade Leggings,Armor,80,Rare,160
11164,Cleric's Masquerade Leggings,Armor,80,Rare,160
11165,Masquerade Leggings,Armor,80,Rare,160
11166,Berserker's Masquerade Leggings,Armor,80,Rare,160
11167,Rampager's Masquerade Leggings,Armor,80,Rare,160
11168,Knight's Masquerade Leggings,Armor,80,Rare,160
11169,Valkyrie Masquerade Leggings,Armor,80,Rare,160
11170,Valkyrie Winged Pants,Armor,55,Fine,57
11171,Carrion Winged Pants,Armor,55,Fine,57
11172,Knight's Winged Pants,Armor,55,Fine,57
11173,Rampager's Winged Pants,Armor,60,Fine,62
11174,Berserker's Winged Pants,Armor,60,Fine,62
11175,Cleric's Winged Pants,Armor,60,Fine,62
11176,Winged Pants,Armor,60,Fine,62
11177,Berserker's Winged Pants,Armor,65,Masterwork,67
11178,Cleric's Winged Pants,Armor,65,Masterwork,67
11179,Valkyrie Winged Pants,Armor,65,Masterwork,67
11180,Carrion Winged Pants,Armor,65,Masterwork,67
11181,Knight's Winged Pants,Armor,65,Masterwork,67
11182,Rampager's Winged Pants,Armor,65,Masterwork,67
11183,Winged Pants,Armor,65,Masterwork,67
11184,Carrion Exalted Masque,Armor,80,Exotic,240
11185,Cleric's Exalted Masque,Armor,80,Exotic,240
11186,Exalted Masque,Armor,80,Exotic,240
11187,Berserker's Exalted Masque,Armor,80,Exotic,240
11188,Rampager's Exalted Masque,Armor,80,Exotic,240
11189,Knight's Exalted Masque,Armor,80,Exotic,240
11190,Valkyrie Exalted Masque,Armor,80,Exotic,240
11191,Carrion Feathered Headpiece,Armor,80,Masterwork,80
11192,Knight's Feathered Headpiece,Armor,80,Masterwork,80
11193,Valkyrie Feathered Headpiece,Armor,80,Masterwork,80
11194,Cleric's Feathered Headpiece,Armor,80,Masterwork,80
11195,Feathered Headpiece,Armor,80,Masterwork,80
11196,Berserker's Feathered Headpiece,Armor,75,Fine,77
11197,Cleric's Feathered Headpiece,Armor,75,Fine,77
11198,Valkyrie Feathered Headpiece,Armor,70,Fine,72
11199,Carrion Feathered Headpiece,Armor,70,Fine,72
11200,Knight's Feathered Headpiece,Armor,70,Fine,72
11201,Berserker's Feathered Headpiece,Armor,80,Masterwork,80
11202,Rampager's Feathered Headpiece,Armor,75,Fine,77
11203,Feathered Headpiece,Armor,75,Fine,77
11204,Rampager's Feathered Headpiece,Armor,80,Masterwork,80
11205,Carrion Masquerade Mask,Armor,80,Rare,160
11206,Cleric's Masquerade Mask,Armor,80,Rare,160
11207,Masquerade Mask,Armor,80,Rare,160
11208,Berserker's Masquerade Mask,Armor,80,Rare,160
11209,Rampager's Masquerade Mask,Armor,80,Rare,160
11210,Knight's Masquerade Mask,Armor,80,Rare,160
11211,Valkyrie Masquerade Mask,Armor,80,Rare,160
11212,Valkyrie Winged Headpiece,Armor,55,Fine,57
11213,Carrion Winged Headpiece,Armor,55,Fine,57
11214,Knight's Winged Headpiece,Armor,55,Fine,57
11215,Rampager's Winged Headpiece,Armor,60,Fine,62
11216,Berserker's Winged Headpiece,Armor,60,Fine,62
11217,Cleric's Winged Headpiece,Armor,60,Fine,62
11218,Winged Headpiece,Armor,60,Fine,62
11219,Berserker's Winged Headpiece,Armor,65,Masterwork,67
11220,Cleric's Winged Headpiece,Armor,65,Masterwork,67
11221,Valkyrie Winged Headpiece,Armor,65,Masterwork,67
11222,Carrion Winged Headpiece,Armor,65,Masterwork,67
11223,Knight's Winged Headpiece,Armor,65,Masterwork,67
11224,Rampager's Winged Headpiece,Armor,65,Masterwork,67
11225,Winged Headpiece,Armor,65,Masterwork,67
11226,Carrion Exalted Gloves,Armor,80,Exotic,240
11227,Cleric's Exalted Gloves,Armor,80,Exotic,240
11228,Exalted Gloves,Armor,80,Exotic,240
11229,Berserker's Exalted Gloves,Armor,80,Exotic,240
11230,Rampager's Exalted Gloves,Armor,80,Exotic,240
11231,Knight's Exalted Gloves,Armor,80,Exotic,240
11232,Valkyrie Exalted Gloves,Armor,80,Exotic,240
11233,Carrion Feathered Gloves,Armor,80,Masterwork,80
11234,Knight's Feathered Gloves,Armor,80,Masterwork,80
11235,Valkyrie Feathered Gloves,Armor,80,Masterwork,80
11236,Cleric's Feathered Gloves,Armor,80,Masterwork,80
11237,Feathered Gloves,Armor,80,Masterwork,80
11238,Berserker's Feathered Gloves,Armor,75,Fine,77
11239,Cleric's Feathered Gloves,Armor,75,Fine,77
11240,Valkyrie Feathered Gloves,Armor,70,Fine,72
11241,Carrion Feathered Gloves,Armor,70,Fine,72
11242,Knight's Feathered Gloves,Armor,70,Fine,72
11243,Berserker's Feathered Gloves,Armor,80,Masterwork,80
11244,Rampager's Feathered Gloves,Armor,75,Fine,77
11246,Rampager's Feathered Gloves,Armor,80,Masterwork,80
11247,Carrion Masquerade Gloves,Armor,80,Rare,160
11248,Cleric's Masquerade Gloves,Armor,80,Rare,160
11249,Masquerade Gloves,Armor,80,Rare,160
11250,Berserker's Masquerade Gloves,Armor,80,Rare,160
11251,Rampager's Masquerade Gloves,Armor,80,Rare,160
11252,Knight's Masquerade Gloves,Armor,80,Rare,160
11253,Valkyrie Masquerade Gloves,Armor,80,Rare,160
11254,Valkyrie Winged Gloves,Armor,55,Fine,57
11255,Carrion Winged Gloves,Armor,55,Fine,57
11256,Knight's Winged Gloves,Armor,55,Fine,57
11257,Rampager's Winged Gloves,Armor,60,Fine,62
11258,Berserker's Winged Gloves,Armor,60,Fine,62
11259,Cleric's Winged Gloves,Armor,60,Fine,62
11260,Winged Gloves,Armor,60,Fine,62
11261,Berserker's Winged Gloves,Armor,65,Masterwork,67
11262,Cleric's Winged Gloves,Armor,65,Masterwork,67
11263,Valkyrie Winged Gloves,Armor,65,Masterwork,67
11264,Carrion Winged Gloves,Armor,65,Masterwork,67
11265,Knight's Winged Gloves,Armor,65,Masterwork,67
11266,Rampager's Winged Gloves,Armor,65,Masterwork,67
11267,Winged Gloves,Armor,65,Masterwork,67
11268,Carrion Exalted Coat,Armor,80,Exotic,240
11269,Cleric's Exalted Coat,Armor,80,Exotic,240
11270,Exalted Coat,Armor,80,Exotic,240
11271,Berserker's Exalted Coat,Armor,80,Exotic,240
11272,Rampager's Exalted Coat,Armor,80,Exotic,240
11273,Knight's Exalted Coat,Armor,80,Exotic,240
11274,Valkyrie Exalted Coat,Armor,80,Exotic,240
11275,Carrion Feathered Vestments,Armor,80,Masterwork,80
11276,Knight's Feathered Vestments,Armor,80,Masterwork,80
11277,Valkyrie Feathered Vestments,Armor,80,Masterwork,80
11278,Cleric's Feathered Vestments,Armor,80,Masterwork,80
11279,Feathered Vestments,Armor,80,Masterwork,80
11280,Berserker's Feathered Vestments,Armor,75,Fine,77
11281,Cleric's Feathered Vestments,Armor,75,Fine,77
11282,Valkyrie Feathered Vestments,Armor,70,Fine,72
11283,Carrion Feathered Vestments,Armor,70,Fine,72
11284,Knight's Feathered Vestments,Armor,70,Fine,72
11285,Berserker's Feathered Vestments,Armor,80,Masterwork,80
11286,Rampager's Feathered Vestments,Armor,75,Fine,77
11287,Feathered Vestments,Armor,75,Fine,77
11288,Rampager's Feathered Vestments,Armor,80,Masterwork,80
11289,Carrion Masquerade Raiments,Armor,80,Rare,160
11290,Cleric's Masquerade Raiments,Armor,80,Rare,160
11291,Masquerade Raiments,Armor,80,Rare,160
11292,Berserker's Masquerade Raiments,Armor,80,Rare,160
11293,Rampager's Masquerade Raiments,Armor,80,Rare,160
11294,Knight's Masquerade Raiments,Armor,80,Rare,160
11295,Valkyrie Masquerade Raiments,Armor,80,Rare,160
11296,Valkyrie Winged Tunic,Armor,55,Fine,57
11297,Carrion Winged Tunic,Armor,55,Fine,57
11298,Knight's Winged Tunic,Armor,55,Fine,57
11299,Rampager's Winged Tunic,Armor,60,Fine,62
11300,Berserker's Winged Tunic,Armor,60,Fine,62
11301,Cleric's Winged Tunic,Armor,60,Fine,62
11302,Winged Tunic,Armor,60,Fine,62
11303,Berserker's Winged Tunic,Armor,65,Masterwork,67
11304,Cleric's Winged Tunic,Armor,65,Masterwork,67
11305,Valkyrie Winged Tunic,Armor,65,Masterwork,67
11306,Carrion Winged Tunic,Armor,65,Masterwork,67
11307,Knight's Winged Tunic,Armor,65,Masterwork,67
11308,Rampager's Winged Tunic,Armor,65,Masterwork,67
11310,Valkyrie Winged Mantle,Armor,55,Fine,57
11311,Carrion Winged Mantle,Armor,55,Fine,57
11312,Knight's Winged Mantle,Armor,55,Fine,57
11313,Rampager's Winged Mantle,Armor,60,Fine,62
11314,Berserker's Winged Mantle,Armor,60,Fine,62
11315,Cleric's Winged Mantle,Armor,60,Fine,62
11316,Winged Mantle,Armor,60,Fine,62
11317,Berserker's Winged Mantle,Armor,65,Masterwork,67
11318,Cleric's Winged Mantle,Armor,65,Masterwork,67
11319,Valkyrie Winged Mantle,Armor,65,Masterwork,67
11320,Carrion Winged Mantle,Armor,65,Masterwork,67
11321,Knight's Winged Mantle,Armor,65,Masterwork,67
11322,Rampager's Winged Mantle,Armor,65,Masterwork,67
11323,Winged Mantle,Armor,65,Masterwork,67
11324,Carrion Feathered Mantle,Armor,80,Masterwork,80
11325,Knight's Feathered Mantle,Armor,80,Masterwork,80
11326,Valkyrie Feathered Mantle,Armor,80,Masterwork,80
11327,Cleric's Feathered Mantle,Armor,80,Masterwork,80
11328,Feathered Mantle,Armor,80,Masterwork,80
11329,Berserker's Feathered Mantle,Armor,75,Fine,77
11330,Cleric's Feathered Mantle,Armor,75,Fine,77
11331,Valkyrie Feathered Mantle,Armor,70,Fine,72
11332,Carrion Feathered Mantle,Armor,70,Fine,72
11333,Knight's Feathered Mantle,Armor,70,Fine,72
11334,Berserker's Feathered Mantle,Armor,80,Masterwork,80
11335,Rampager's Feathered Mantle,Armor,75,Fine,77
11336,Feathered Mantle,Armor,75,Fine,77
11337,Rampager's Feathered Mantle,Armor,80,Masterwork,80
11338,Carrion Masquerade Mantle,Armor,80,Rare,160
11339,Cleric's Masquerade Mantle,Armor,80,Rare,160
11340,Masquerade Mantle,Armor,80,Rare,160
11341,Berserker's Masquerade Mantle,Armor,80,Rare,160
11342,Rampager's Masquerade Mantle,Armor,80,Rare,160
11343,Knight's Masquerade Mantle,Armor,80,Rare,160
11344,Valkyrie Masquerade Mantle,Armor,80,Rare,160
11345,Carrion Exalted Mantle,Armor,80,Exotic,240
11346,Cleric's Exalted Mantle,Armor,80,Exotic,240
11347,Exalted Mantle,Armor,80,Exotic,240
11348,Berserker's Exalted Mantle,Armor,80,Exotic,240
11349,Rampager's Exalted Mantle,Armor,80,Exotic,240
11350,Knight's Exalted Mantle,Armor,80,Exotic,240
11351,Valkyrie Exalted Mantle,Armor,80,Exotic,240
11352,Mighty Embroidered Sandals,Armor,5,Fine,10
11353,Mighty Embroidered Coat,Armor,5,Fine,15
11354,Mighty Embroidered Pants,Armor,5,Fine,14
11355,Mighty Embroidered Wristguards,Armor,5,Fine,9
11356,Rejuvenating Student Mantle,Armor,30,Fine,35
11357,Rejuvenating Student Mantle,Armor,35,Masterwork,75
11358,Rejuvenating Acolyte Mantle,Armor,45,Fine,46
11359,Rejuvenating Acolyte Mantle,Armor,50,Masterwork,52
11360,Rejuvenating Acolyte Boots,Armor,45,Fine,41
11361,Rejuvenating Acolyte Boots,Armor,50,Masterwork,52
11362,Rejuvenating Student Shoes,Armor,30,Fine,31
11363,Rejuvenating Student Shoes,Armor,35,Masterwork,68
11364,Rejuvenating Acolyte Coat,Armor,45,Fine,62
11365,Rejuvenating Acolyte Coat,Armor,50,Masterwork,52
11366,Rejuvenating Student Coat,Armor,30,Fine,47
11367,Rejuvenating Student Coat,Armor,35,Masterwork,102
11368,Rejuvenating Acolyte Mask,Armor,45,Fine,52
11369,Rejuvenating Acolyte Mask,Armor,50,Masterwork,52
11370,Rejuvenating Student Circlet,Armor,30,Fine,39
11371,Rejuvenating Student Circlet,Armor,35,Masterwork,85
11372,Rejuvenating Acolyte Pants,Armor,45,Fine,58
11373,Rejuvenating Acolyte Pants,Armor,50,Masterwork,52
11374,Rejuvenating Student Leggings,Armor,30,Fine,44
11375,Rejuvenating Student Leggings,Armor,35,Masterwork,96
11376,Rejuvenating Acolyte Gloves,Armor,45,Fine,37
11377,Rejuvenating Acolyte Gloves,Armor,50,Masterwork,52
11378,Rejuvenating Student Gloves,Armor,30,Fine,28
11379,Rejuvenating Student Gloves,Armor,35,Masterwork,62
11380,Ravaging Masquerade Mantle,Armor,35,Rare,113
11381,Rejuvenating Masquerade Mantle,Armor,35,Rare,113
11382,Honed Masquerade Mantle,Armor,35,Rare,113
11383,Masquerade Mantle,Armor,35,Rare,113
11384,Strong Masquerade Mantle,Armor,35,Rare,113
11385,Vigorous Masquerade Mantle,Armor,35,Rare,113
11386,Hearty Masquerade Mantle,Armor,35,Rare,113
11387,Ravaging Masquerade Mantle,Armor,50,Rare,149
11388,Rejuvenating Masquerade Mantle,Armor,50,Rare,149
11389,Honed Masquerade Mantle,Armor,50,Rare,149
11391,Strong Masquerade Mantle,Armor,50,Rare,149
11392,Vigorous Masquerade Mantle,Armor,50,Rare,149
11393,Hearty Masquerade Mantle,Armor,50,Rare,149
11394,Carrion Masquerade Mantle,Armor,65,Rare,182
11395,Cleric's Masquerade Mantle,Armor,65,Rare,182
11396,Masquerade Mantle,Armor,65,Rare,182
11397,Valkyrie Masquerade Mantle,Armor,65,Rare,182
11398,Berserker's Masquerade Mantle,Armor,65,Rare,182
11399,Rampager's Masquerade Mantle,Armor,65,Rare,182
11400,Knight's Masquerade Mantle,Armor,65,Rare,182
11401,Carrion Masquerade Boots,Armor,65,Rare,165
11402,Cleric's Masquerade Boots,Armor,65,Rare,165
11403,Masquerade Boots,Armor,65,Rare,165
11404,Valkyrie Masquerade Boots,Armor,65,Rare,165
11405,Berserker's Masquerade Boots,Armor,65,Rare,165
11406,Rampager's Masquerade Boots,Armor,65,Rare,165
11407,Knight's Masquerade Boots,Armor,65,Rare,165
11408,Ravaging Masquerade Boots,Armor,50,Rare,135
11409,Rejuvenating Masquerade Boots,Armor,50,Rare,135
11410,Honed Masquerade Boots,Armor,50,Rare,135
11412,Strong Masquerade Boots,Armor,50,Rare,135
11413,Vigorous Masquerade Boots,Armor,50,Rare,135
11414,Hearty Masquerade Boots,Armor,50,Rare,135
11415,Ravaging Masquerade Boots,Armor,35,Rare,102
11416,Rejuvenating Masquerade Boots,Armor,35,Rare,102
11417,Honed Masquerade Boots,Armor,35,Rare,102
11418,Masquerade Boots,Armor,35,Rare,102
11419,Strong Masquerade Boots,Armor,35,Rare,102
11420,Vigorous Masquerade Boots,Armor,35,Rare,102
11421,Hearty Masquerade Boots,Armor,35,Rare,102
11422,Carrion Masquerade Raiments,Armor,65,Rare,248
11423,Cleric's Masquerade Raiments,Armor,65,Rare,248
11424,Masquerade Raiments,Armor,65,Rare,248
